target_id,sequence_length,temporal_cutoff,source_dataset,historical_split,mmseqs_sequence_similarity_cluster,native_scored_or_supervised,affected_tuning_or_method_decision,failure_case_inspected,exposure_status,exposure_reasons,evidence_paths,v4_final_eligible
5ANC_N,1162,2015-10-21,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5AOX_C,87,2015-11-11,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5APO_5,3092,2015-12-16,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5AXM_P,75,2016-08-03,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5AXN_P,75,2016-08-03,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5B2P_B,94,2016-03-02,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5B2Q_B,94,2016-03-02,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5B2S_A,81,2016-03-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5B43_B,43,2016-05-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5B63_B,77,2017-05-31,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5BJO_E,36,2017-09-27,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5BTM_A,55,2015-07-15,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5BTP_B,75,2015-08-12,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5C0X_R,45,2015-08-05,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5C7W_C,67,2015-08-12,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5CCB_N,77,2015-11-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5CCX_N,77,2015-11-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5CD1_M,77,2015-11-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5CD1_N,77,2015-11-04,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5CKK_Y,44,2016-01-13,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5CZZ_B,73,2015-09-02,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5D0A_E,17,2016-09-28,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5D0A_F,17,2016-09-28,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5D0B_F,17,2016-09-28,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5D5L_D,77,2016-08-10,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5D6G_0,74,2016-09-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5D8B_ZC,2879,2015-10-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DCV_D,51,2016-07-06,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DDO_A,61,2015-12-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DDP_A,61,2015-12-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DE5_A,35,2015-09-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DGF_5,3169,2016-12-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DGV_1,3148,2016-12-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DGV_5,3149,2016-12-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DH8_A,48,2015-10-07,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DI4_A,48,2015-10-07,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DM7_X,2780,2015-11-11,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DO4_A,14,2016-09-14,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DOX_2A,2856,2015-12-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DOY_1w,76,2015-12-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DOY_2w,76,2015-12-30,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5DUN_A,54,2015-10-28,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5E08_N,12,2016-09-21,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5E54_A,71,2016-11-23,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5E6M_C,74,2016-07-20,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5E7K_1G,1507,2016-01-27,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
5E7K_1K,75,2016-01-27,kaggle_train_v2,NOT_APPLICABLE,UNKNOWN,True,True,False,EXPOSED_DO_NOT_USE_AS_FINAL_UNTOUCHED,P0 production geometry-prior training from native C1' coordinates,data/processed/geofuse_geometry_v2_priors.json | data/processed/geometry_priors.json | data/stanford-rna-3d-folding/train_sequences.v2.csv | scripts/build_geofuse_geometry_v2_priors.py | scripts/run_phase2_priors.py,False
